Source.Name,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,Column1
lokeshspell.normal.csv,2.974294,0.718704,0.672321,0.269254,0.363165,1.899027,0.431178,0.906127,0.249356,0.257712,2.885156,0.748819,0.603181,0.342306,0.295991,5.859344,0.656372,0.707124,0.344708,0.357938,1.790346,0.334165,0.346009,0.173296,0.35562,58.210766,49.438663,11.59036,3.123296,1.434887,1.088748,0.330663,0.1819,0.10913,0.132125,0.877687,0.772975,0.900736,0.232686,0.13326,0.720451,1.314045,1.238376,0.235425,0.181484,1.310236,1.635408,0.845736,0.269943,0.223007,6.877958,3.025344,1.37452,0.437639,0.289254,2.548102,1.152535,1.052557,0.336026,0.357351,10.51542,4.512204,1.396636,0.509658,0.364874,3.198898,1.057446,0.901763,0.392503,0.396621,
lokeshspell.normal.csv,2.587871,0.702671,0.595161,0.25318,0.331473,2.631254,0.519011,0.972521,0.275095,0.256308,2.662652,0.706259,0.594325,0.359398,0.266647,5.966283,0.524414,0.676964,0.365318,0.344283,1.774307,0.351035,0.400154,0.173381,0.387562,84.348824,56.096508,12.330753,3.310821,1.553667,0.869717,0.270483,0.15555,0.104424,0.125887,0.741684,0.742249,0.897686,0.222671,0.152578,0.556414,1.390707,1.308705,0.229423,0.186045,1.137286,1.649644,0.90992,0.248304,0.229739,5.217507,2.818916,1.322353,0.457606,0.263741,2.198026,1.212273,1.023527,0.328386,0.337318,7.575603,3.631122,1.088891,0.478804,0.316235,2.716528,1.018766,0.79819,0.356939,0.383071,
lokeshspell.normal.csv,2.203895,0.731433,0.493921,0.231877,0.283684,4.226688,0.816642,1.008319,0.298937,0.250566,2.342633,0.660014,0.547778,0.349526,0.238618,5.961547,0.428896,0.595104,0.361816,0.316914,1.668669,0.376438,0.427382,0.174737,0.419156,118.070168,57.632126,12.226441,3.233952,1.525963,0.785028,0.236686,0.131113,0.101659,0.116463,0.693583,0.720752,0.822659,0.224706,0.171025,0.45961,1.360072,1.234289,0.226128,0.186119,1.098863,1.586563,0.896252,0.224082,0.235932,4.093324,2.530485,1.217824,0.476888,0.239199,1.978287,1.291462,0.950392,0.307122,0.313128,5.171981,2.742473,0.814267,0.448591,0.267809,2.283922,1.021757,0.729839,0.323469,0.366213,
lokeshspell.normal.csv,1.909065,0.782838,0.398238,0.212505,0.234791,6.735135,1.32503,1.03155,0.317606,0.240501,2.047634,0.609002,0.485411,0.318703,0.219537,5.897363,0.371199,0.505024,0.348722,0.287777,1.570206,0.397546,0.428984,0.17475,0.434142,147.996689,52.908646,10.921869,2.94944,1.370373,0.732219,0.21317,0.115029,0.10171,0.109153,0.714937,0.686361,0.700911,0.240348,0.186372,0.436999,1.224223,1.059615,0.230753,0.186279,1.23927,1.453142,0.8253,0.205073,0.246517,3.409303,2.19834,1.113895,0.492256,0.225636,1.916656,1.35592,0.864362,0.284674,0.297433,3.642472,2.039061,0.637217,0.429988,0.236099,1.960086,1.02223,0.732364,0.30302,0.356117,
lokeshspell.normal.csv,1.735507,0.833993,0.332868,0.203821,0.198056,9.880504,1.973804,1.062835,0.330439,0.228685,1.887045,0.554869,0.425576,0.280662,0.214329,6.16238,0.357784,0.442677,0.349307,0.270201,1.558375,0.407673,0.415904,0.173965,0.425099,161.651978,43.48222,8.764316,2.568726,1.154583,0.717808,0.186474,0.113222,0.106645,0.111347,0.774586,0.62445,0.574485,0.264217,0.197089,0.474328,1.015893,0.859081,0.244388,0.192245,1.510966,1.256779,0.73312,0.195382,0.265998,3.240552,1.875124,1.049043,0.498526,0.227779,1.991641,1.371168,0.790797,0.275681,0.301895,2.934208,1.620216,0.571941,0.42932,0.230566,1.800896,0.987576,0.806518,0.302958,0.357941,
lokeshspell.normal.csv,1.727946,0.870422,0.321139,0.208626,0.180261,13.364607,2.605113,1.120568,0.338697,0.223105,1.900714,0.507446,0.388125,0.248477,0.224883,6.283494,0.395251,0.435517,0.377177,0.275869,1.66255,0.407787,0.404273,0.176494,0.39875,156.947205,32.686172,6.689052,2.281598,0.968914,0.664931,0.158382,0.128318,0.117805,0.129586,0.81885,0.535012,0.48534,0.285784,0.203417,0.541289,0.780545,0.702764,0.263667,0.208298,1.788742,1.01319,0.654081,0.192956,0.296784,3.147794,1.587215,1.035273,0.489671,0.244291,2.143018,1.331404,0.760214,0.287397,0.33284,2.834393,1.433791,0.599661,0.442548,0.252036,1.878066,0.9055,0.929285,0.320192,0.371526,
lokeshspell.normal.csv,1.89974,0.887989,0.366379,0.224465,0.182969,16.560436,3.011353,1.220366,0.344386,0.237162,2.03248,0.483069,0.382814,0.229874,0.251903,6.622412,0.471077,0.482761,0.431195,0.3146,1.832816,0.402084,0.402132,0.186704,0.37469,137.756012,23.365364,5.454999,2.215977,0.8894,0.613407,0.139391,0.155263,0.135133,0.168405,0.812839,0.437684,0.45197,0.295505,0.209712,0.608248,0.568842,0.626117,0.282024,0.236077,1.98907,0.758258,0.610076,0.192884,0.338248,2.875939,1.352417,1.056352,0.461584,0.272487,2.353982,1.253375,0.786217,0.316321,0.391618,3.129003,1.366594,0.673116,0.458681,0.296448,2.219314,0.796714,1.061852,0.341813,0.395599,
lokeshspell.normal.csv,2.142502,0.887823,0.452154,0.245206,0.205018,18.392475,3.161352,1.363276,0.351449,0.283268,2.166143,0.506039,0.409543,0.225868,0.293795,6.514872,0.566918,0.564441,0.501429,0.391395,1.920701,0.397185,0.406983,0.208407,0.376525,111.777328,17.027916,5.412889,2.368371,0.950187,0.575253,0.140286,0.18769,0.158702,0.228588,0.75579,0.363492,0.46078,0.292046,0.223563,0.663473,0.42197,0.61411,0.295801,0.274391,2.065831,0.543884,0.60178,0.192517,0.386537,2.473361,1.177572,1.07471,0.418626,0.311979,2.629066,1.175891,0.854359,0.351802,0.473741,3.618196,1.345527,0.759497,0.467176,0.356884,2.7928,0.70841,1.165336,0.353775,0.42916,
lokeshspell.normal.csv,2.394474,0.865418,0.552704,0.264716,0.244651,18.559977,3.159425,1.538112,0.365885,0.364358,2.203636,0.585189,0.455712,0.232667,0.344753,6.354357,0.659146,0.651848,0.577283,0.500089,1.851876,0.401873,0.411397,0.251729,0.420442,86.419456,13.699159,6.437228,2.622469,1.130046,0.59497,0.16236,0.217253,0.187106,0.30514,0.682625,0.335508,0.478305,0.281129,0.250491,0.693386,0.360209,0.61721,0.30596,0.318998,2.019768,0.417944,0.608659,0.191821,0.434838,2.338583,1.055912,1.048734,0.370216,0.362856,2.959144,1.128058,0.924486,0.383469,0.567194,4.306446,1.322904,0.822577,0.462132,0.423564,3.527822,0.678541,1.21122,0.34797,0.469201,
lokeshspell.normal.csv,2.649904,0.813591,0.640351,0.277574,0.298011,17.495487,3.185893,1.717142,0.391538,0.469372,2.13671,0.700276,0.502444,0.242789,0.395028,6.061185,0.724494,0.725935,0.64874,0.623433,1.65166,0.420502,0.412028,0.32583,0.504933,66.844513,12.426054,8.005259,2.799163,1.362486,0.688771,0.19421,0.239305,0.215493,0.386764,0.646386,0.351889,0.472097,0.270383,0.289727,0.696626,0.377021,0.585751,0.315788,0.365044,1.870686,0.404827,0.604216,0.189873,0.474693,2.693972,0.988737,0.956357,0.324243,0.422478,3.326016,1.109242,0.950448,0.402875,0.654277,4.902244,1.263567,0.844449,0.441656,0.485118,4.249588,0.707277,1.183712,0.323881,0.509225,
lokeshspell.normal.csv,2.89549,0.74604,0.692966,0.282323,0.358271,15.961592,3.337789,1.873176,0.429361,0.576269,2.022396,0.823095,0.533877,0.249939,0.43382,6.115966,0.757781,0.774691,0.705022,0.738468,1.395735,0.457324,0.413218,0.429245,0.609977,55.4702,12.110568,9.677882,2.767766,1.567536,0.86699,0.223741,0.252944,0.236952,0.457866,0.682108,0.395663,0.431876,0.264162,0.333045,0.685863,0.442601,0.503152,0.326251,0.409348,1.677316,0.485378,0.574484,0.186455,0.499376,3.649846,0.981493,0.815667,0.28618,0.484234,3.627933,1.117769,0.915825,0.407693,0.717937,5.214918,1.146481,0.818258,0.411376,0.531582,4.838448,0.785403,1.09303,0.28922,0.541364,
lokeshspell.normal.csv,3.197389,0.709379,0.703307,0.283328,0.416275,15.078259,3.612971,1.976198,0.478214,0.660907,1.938518,0.935401,0.540177,0.251066,0.454162,6.034194,0.763175,0.792368,0.733878,0.822451,1.176998,0.515355,0.425316,0.548822,0.706302,53.34613,12.153789,11.111023,2.548872,1.684939,1.061044,0.244935,0.259093,0.245689,0.502557,0.777932,0.454363,0.36912,0.261648,0.367502,0.682442,0.521641,0.390278,0.335693,0.449684,1.479728,0.608085,0.52276,0.181431,0.50586,4.991422,1.06161,0.672932,0.262222,0.538218,3.794785,1.166357,0.832799,0.402015,0.747108,5.124847,0.999824,0.758041,0.386398,0.556973,5.174286,0.911286,0.969015,0.259166,0.559483,
lokeshspell.normal.csv,3.530823,0.745852,0.681123,0.288692,0.462919,15.243967,3.882079,1.996907,0.53504,0.706661,1.977737,1.024702,0.527537,0.248706,0.456332,6.084601,0.755584,0.77236,0.725704,0.860724,1.051214,0.583352,0.452293,0.66308,0.766584,58.975685,12.246446,12.230574,2.307345,1.688287,1.209103,0.259939,0.258814,0.2423,0.510814,0.891267,0.532,0.303613,0.259239,0.381538,0.701567,0.588977,0.278324,0.34168,0.483312,1.33605,0.721921,0.457663,0.176436,0.495812,6.239906,1.243547,0.566256,0.259126,0.574237,3.745827,1.273278,0.731615,0.396882,0.740291,4.654974,0.881942,0.689388,0.384112,0.561147,5.224164,1.078284,0.85175,0.25125,0.561811,
lokeshspell.normal.csv,3.972372,0.879811,0.644644,0.30317,0.490903,16.371984,3.969608,1.919958,0.593035,0.70964,2.167428,1.084496,0.510505,0.248693,0.446422,5.831672,0.75328,0.716629,0.676557,0.85199,1.011286,0.641408,0.488251,0.751333,0.776757,70.421471,12.351105,13.055493,2.293027,1.591229,1.258849,0.275629,0.254344,0.23556,0.483233,0.978253,0.642125,0.261728,0.255238,0.37102,0.743256,0.636416,0.197267,0.342528,0.507272,1.264251,0.794598,0.39041,0.177723,0.475176,7.096933,1.534755,0.514547,0.281901,0.585485,3.603246,1.450491,0.655177,0.404817,0.705533,4.009108,0.85391,0.642218,0.413422,0.549955,4.989347,1.262049,0.775858,0.276278,0.55107,
lokeshspell.normal.csv,4.413947,1.074992,0.606966,0.326683,0.496646,18.189085,3.731862,1.752992,0.640696,0.677953,2.445023,1.101475,0.507095,0.259142,0.431802,5.45714,0.762503,0.646498,0.593662,0.806405,1.01253,0.663929,0.517417,0.800655,0.739412,84.858551,12.405701,13.472448,2.697322,1.443092,1.180024,0.29267,0.250606,0.239531,0.431052,0.995956,0.784683,0.265801,0.256557,0.341416,0.795509,0.666314,0.168294,0.341012,0.519155,1.251386,0.820593,0.334343,0.19604,0.451906,7.533677,1.886776,0.516533,0.33474,0.570589,3.2434,1.652854,0.637207,0.437239,0.656031,3.387856,0.941291,0.640064,0.471733,0.531877,4.488487,1.406832,0.75447,0.333071,0.532375,
lokeshspell.normal.csv,4.72894,1.256017,0.575944,0.352905,0.48154,19.712677,3.238816,1.517817,0.66488,0.625344,2.707806,1.072564,0.536136,0.284367,0.417863,4.813393,0.763227,0.595307,0.49213,0.739749,0.989355,0.632725,0.526967,0.811194,0.6715,97.480705,12.394808,13.423116,3.507447,1.311985,1.004874,0.307163,0.252739,0.265103,0.371796,0.961866,0.944214,0.330781,0.27512,0.304868,0.840135,0.684037,0.200818,0.343041,0.518406,1.270507,0.81676,0.306363,0.238973,0.434236,7.697642,2.251885,0.562847,0.41288,0.535993,2.865841,1.825583,0.694847,0.496649,0.605112,3.000046,1.115943,0.693854,0.542446,0.513783,3.816998,1.477181,0.782685,0.405074,0.510355,
lokeshspell.normal.csv,4.815461,1.376471,0.551374,0.37334,0.451785,20.311998,2.715644,1.256817,0.652075,0.564636,2.877789,1.014837,0.599445,0.320708,0.406446,4.128664,0.754399,0.593983,0.390982,0.666743,0.91842,0.562475,0.508982,0.789923,0.595351,104.819504,12.334361,12.857349,4.54416,1.255803,0.778819,0.317677,0.263069,0.314255,0.322609,0.906426,1.080693,0.452372,0.31827,0.27445,0.858303,0.68829,0.290715,0.354773,0.508297,1.268264,0.804853,0.322947,0.304507,0.42972,7.838032,2.565211,0.650389,0.501508,0.494589,2.461463,1.915779,0.811667,0.572211,0.562583,2.833055,1.324782,0.799007,0.601935,0.499153,3.038908,1.466859,0.838564,0.467008,0.48807,
lokeshspell.normal.csv,4.736404,1.415263,0.529489,0.383278,0.416249,20.447309,2.377706,1.002828,0.596945,0.504854,2.935697,0.936798,0.679996,0.358916,0.397828,3.566719,0.738838,0.653179,0.307699,0.596999,0.841094,0.476178,0.463319,0.745805,0.530634,104.25145,12.162618,11.853689,5.496705,1.293116,0.589405,0.331311,0.283479,0.376781,0.296631,0.918838,1.148841,0.607383,0.380981,0.259775,0.842552,0.671301,0.416539,0.376526,0.497064,1.214568,0.794204,0.387392,0.377993,0.445085,8.299881,2.784499,0.770566,0.578911,0.462873,2.279737,1.886062,0.945787,0.643226,0.535084,2.837375,1.506114,0.923862,0.629071,0.48935,2.342559,1.390487,0.889999,0.496947,0.468481,
lokeshspell.normal.csv,4.530701,1.383242,0.503942,0.380857,0.385237,21.730555,2.365062,0.781835,0.509668,0.451997,2.894041,0.83707,0.747248,0.388188,0.394313,3.262448,0.732191,0.75004,0.253338,0.538152,0.857735,0.404457,0.404577,0.693058,0.49011,97.801048,12.276455,10.558158,6.087959,1.393676,0.505447,0.356316,0.310884,0.434459,0.301022,1.031548,1.123098,0.753989,0.443761,0.263756,0.810674,0.630841,0.544173,0.400814,0.493329,1.117318,0.778896,0.485496,0.439893,0.480991,9.303622,2.866808,0.89966,0.625028,0.456344,2.292555,1.729633,1.041673,0.688409,0.527169,2.951288,1.623723,1.018036,0.615335,0.485999,1.884714,1.295137,0.903141,0.48544,0.456905,
lokeshspell.normal.csv,4.290555,1.298479,0.472722,0.369802,0.368481,27.615503,2.635403,0.606756,0.41292,0.41116,2.754622,0.73571,0.775793,0.40131,0.399219,3.178157,0.744504,0.842263,0.227381,0.498377,1.058869,0.364001,0.352675,0.647288,0.478719,91.631493,13.780732,9.27265,6.186948,1.500332,0.553181,0.394212,0.342025,0.469887,0.333823,1.241197,1.017092,0.852321,0.482092,0.281874,0.781269,0.571817,0.638509,0.417437,0.500633,0.989707,0.741453,0.589786,0.476933,0.529126,10.697815,2.799545,1.005253,0.632602,0.481463,2.514926,1.494739,1.062671,0.697529,0.539827,3.087075,1.671638,1.044873,0.573938,0.490601,1.720631,1.259767,0.864008,0.43786,0.458661,
lokeshspell.normal.csv,4.097523,1.17693,0.443902,0.35772,0.372404,40.432735,3.003946,0.509688,0.33587,0.386433,2.543489,0.645793,0.760141,0.397857,0.414325,3.360247,0.766112,0.903353,0.221789,0.48529,1.43377,0.350838,0.328033,0.618837,0.494863,93.463829,17.565426,8.461987,5.870012,1.569051,0.700956,0.43747,0.374044,0.474723,0.384996,1.490218,0.869984,0.874987,0.478243,0.306283,0.759894,0.506829,0.671823,0.417982,0.517472,0.868958,0.674568,0.669068,0.486652,0.574486,12.342987,2.595599,1.057929,0.609119,0.531252,2.820219,1.248028,1.003523,0.674054,0.569573,3.169433,1.66454,1.002792,0.531814,0.502522,1.987971,1.313628,0.791176,0.37385,0.475121,
lokeshspell.normal.csv,4.030261,1.038368,0.433662,0.353293,0.397567,57.698254,3.228554,0.514756,0.304744,0.378597,2.29418,0.574225,0.719242,0.384329,0.437981,3.791487,0.781931,0.940638,0.231769,0.502265,1.801688,0.344073,0.348334,0.612338,0.531324,106.310341,23.387344,8.466619,5.347754,1.591682,0.894284,0.467966,0.415958,0.455387,0.44053,1.762411,0.721668,0.82236,0.433294,0.330375,0.788553,0.448707,0.638123,0.403438,0.538604,0.815031,0.585472,0.706406,0.479394,0.60083,13.75046,2.302559,1.044718,0.574462,0.588238,3.262944,1.039958,0.894155,0.634066,0.608226,3.200422,1.617816,0.917716,0.517961,0.517456,2.68502,1.423833,0.723725,0.319637,0.500899,
lokeshspell.normal.csv,4.063592,0.908606,0.457926,0.359266,0.43627,76.204651,3.228997,0.615392,0.326647,0.382612,2.073944,0.527471,0.682748,0.370193,0.464134,4.445487,0.78948,0.983116,0.25509,0.544322,2.071828,0.324092,0.418894,0.626853,0.575224,127.00872,29.821093,9.250629,4.811167,1.588614,1.058692,0.467601,0.480539,0.427774,0.487792,1.999871,0.59051,0.719758,0.364455,0.350928,0.868658,0.405582,0.558971,0.383162,0.557256,0.807246,0.499638,0.702064,0.468588,0.597733,14.095685,1.962378,0.98562,0.546115,0.631658,3.679978,0.901161,0.781348,0.597287,0.643721,3.003492,1.591728,0.850696,0.542751,0.528601,3.63884,1.534993,0.703856,0.295227,0.524565,
lokeshspell.normal.csv,4.15284,0.825894,0.522887,0.369896,0.474054,90.355705,3.101312,0.769728,0.39108,0.388344,1.934291,0.519245,0.673236,0.362317,0.483954,5.299936,0.809787,1.059155,0.286846,0.597562,2.140068,0.293862,0.530453,0.653307,0.611244,145.761703,34.660309,10.520029,4.360044,1.587611,1.178834,0.433725,0.572283,0.405426,0.518545,2.251864,0.490062,0.601155,0.29178,0.367197,1.035449,0.395564,0.474612,0.364442,0.567452,0.826379,0.443119,0.672943,0.460115,0.564132,13.787093,1.65871,0.927719,0.529195,0.645024,4.272661,0.860461,0.709592,0.574302,0.663173,2.744601,1.666509,0.87437,0.592754,0.529731,4.706588,1.605674,0.755088,0.305767,0.53257,
lokeshspell.normal.csv,4.154267,0.834297,0.619141,0.37633,0.497083,95.554619,2.96109,0.927845,0.480833,0.386655,1.878774,0.580302,0.688899,0.363641,0.489138,6.272661,0.87451,1.172505,0.320688,0.64401,2.005298,0.2832,0.657194,0.675539,0.627792,153.86171,36.530933,11.807436,3.981839,1.607458,1.23773,0.382265,0.677098,0.394759,0.529503,2.51847,0.433424,0.494117,0.231783,0.379606,1.324307,0.428929,0.423671,0.352099,0.566382,0.834501,0.424628,0.643822,0.453405,0.5089,12.653956,1.458311,0.920771,0.515896,0.621965,4.844422,0.939036,0.697748,0.561629,0.658189,2.383415,1.85143,1.024732,0.638331,0.518196,5.389549,1.616279,0.865328,0.339878,0.515163,
lokeshspell.normal.csv,3.980831,0.957884,0.721956,0.371886,0.498317,90.400711,2.881771,1.03189,0.577304,0.374469,1.917584,0.729684,0.706579,0.372303,0.47523,7.17638,1.005022,1.29564,0.352494,0.667437,1.777431,0.327397,0.766375,0.678697,0.622639,146.695801,34.946033,12.560776,3.623164,1.643466,1.261493,0.337342,0.76628,0.395649,0.521134,2.843939,0.431486,0.412818,0.193552,0.387607,1.774257,0.5077,0.425533,0.347997,0.553849,0.855546,0.436945,0.630618,0.445446,0.447094,11.143255,1.370963,0.983255,0.49453,0.568155,5.558973,1.151444,0.738899,0.546529,0.628218,2.199748,2.084903,1.271771,0.649287,0.495798,5.62607,1.603516,0.995426,0.375365,0.471786,
lokeshspell.normal.csv,3.594722,1.161428,0.795742,0.358611,0.47923,77.920448,2.918301,1.060392,0.667992,0.354822,1.99222,0.945963,0.693976,0.384134,0.444011,7.684661,1.179037,1.37295,0.378984,0.657524,1.645172,0.440571,0.828742,0.659143,0.602659,125.158348,31.273623,12.543741,3.254648,1.666572,1.268009,0.314322,0.808913,0.401696,0.496125,3.150124,0.485633,0.358037,0.177381,0.388879,2.372382,0.626128,0.471667,0.349166,0.530107,0.957108,0.464104,0.628864,0.432581,0.392101,9.2282,1.381658,1.07634,0.462572,0.49771,6.22216,1.465511,0.79549,0.519846,0.580209,2.541137,2.2571,1.524915,0.615525,0.467552,5.287652,1.598793,1.093387,0.393809,0.411389,
lokeshspell.normal.csv,3.124773,1.358279,0.819387,0.343233,0.448726,64.993423,3.1651,1.059781,0.743468,0.334215,2.113623,1.170891,0.629836,0.392363,0.402898,7.640585,1.339186,1.35897,0.398036,0.613891,1.729284,0.614463,0.829901,0.624376,0.578838,96.829323,27.844696,11.926552,2.92736,1.638647,1.290837,0.318975,0.793783,0.405922,0.457686,3.385603,0.583899,0.332737,0.177051,0.380279,3.073552,0.768663,0.548745,0.352226,0.496412,1.230275,0.48469,0.630431,0.41737,0.350598,7.438514,1.443613,1.139301,0.424269,0.426709,6.895897,1.804432,0.827969,0.480605,0.52592,3.766012,2.294574,1.692436,0.546085,0.438528,4.819031,1.602697,1.120256,0.38476,0.34813,
lokeshspell.normal.csv,2.930707,1.484893,0.786736,0.333737,0.420754,56.256889,3.733682,1.148245,0.791025,0.319305,2.269981,1.349675,0.519196,0.395046,0.365887,7.087559,1.426355,1.248575,0.412082,0.54881,2.025087,0.810088,0.779251,0.588455,0.558947,71.657967,26.097044,11.097404,2.790106,1.546741,1.366218,0.346137,0.7387,0.407452,0.412047,3.508215,0.700871,0.34396,0.186382,0.361454,3.818195,0.909429,0.64678,0.356932,0.460626,1.717413,0.491224,0.636265,0.408668,0.32648,6.038196,1.514246,1.132404,0.389826,0.371103,7.58073,2.086378,0.816954,0.438977,0.482193,6.256202,2.189066,1.723702,0.464118,0.415382,4.728825,1.606515,1.070551,0.351292,0.298144,
lokeshspell.normal.csv,3.223411,1.492646,0.705178,0.339549,0.407011,51.734013,4.62516,1.466856,0.799184,0.313815,2.446474,1.427842,0.389683,0.397345,0.348797,6.171114,1.402796,1.082753,0.425543,0.482088,2.398647,0.974092,0.701313,0.560509,0.543776,55.638889,26.156353,10.455276,2.949965,1.419069,1.547358,0.376194,0.676083,0.406343,0.369893,3.494223,0.796951,0.390919,0.202364,0.337341,4.464946,1.012798,0.75742,0.363624,0.437231,2.36785,0.489426,0.651377,0.412106,0.325091,5.051651,1.566136,1.041817,0.370305,0.343945,8.212075,2.21976,0.761462,0.411112,0.465849,9.387216,1.986063,1.620063,0.395895,0.405003,5.316776,1.568998,0.969375,0.312353,0.274196,
lokeshspell.normal.csv,4.019084,1.397786,0.602175,0.365425,0.410953,52.068356,5.620847,2.083803,0.760592,0.316437,2.594045,1.387884,0.275569,0.403145,0.362003,5.125126,1.300842,0.915141,0.440413,0.433611,2.684933,1.061666,0.624508,0.539783,0.527087,49.368618,26.959143,10.197608,3.358676,1.307474,1.870969,0.395818,0.636796,0.398643,0.343091,3.331377,0.836737,0.456882,0.222107,0.315795,4.891847,1.045177,0.861551,0.368571,0.439256,3.00702,0.487076,0.679055,0.420927,0.350947,4.392826,1.624167,0.907231,0.366934,0.352531,8.654319,2.172813,0.681386,0.403465,0.485379,12.669222,1.755874,1.426978,0.354701,0.412019,6.488222,1.467477,0.857122,0.291304,0.281555,
lokeshspell.normal.csv,5.050305,1.255994,0.503213,0.40582,0.425661,54.018646,6.390594,2.912202,0.681311,0.32179,2.655999,1.246149,0.201506,0.41203,0.403817,4.115318,1.223522,0.791213,0.454454,0.414226,2.763242,1.051236,0.566446,0.521038,0.502362,48.908066,26.862677,10.178099,3.858684,1.254508,2.283003,0.4061,0.63429,0.380953,0.338859,3.044251,0.804301,0.518861,0.241944,0.30288,4.940371,0.991843,0.928867,0.364469,0.468807,3.426865,0.480367,0.715678,0.420794,0.403076,4.349411,1.773836,0.797837,0.3704,0.394321,8.718387,1.958183,0.607338,0.407856,0.534769,14.761738,1.558103,1.214528,0.33594,0.435786,7.690717,1.29753,0.766986,0.299754,0.314716,
lokeshspell.normal.csv,5.842519,1.131902,0.431744,0.447467,0.438036,54.551231,6.713551,3.741496,0.583239,0.32377,2.598753,1.057808,0.171569,0.424768,0.460497,3.282881,1.28499,0.72596,0.465445,0.421211,2.595146,0.956274,0.527033,0.502715,0.468463,50.587296,24.766882,9.966086,4.259835,1.265928,2.671506,0.429372,0.658372,0.352591,0.355825,2.645468,0.741454,0.55933,0.260956,0.300274,4.593042,0.883274,0.935577,0.348386,0.513576,3.502469,0.467901,0.748094,0.402027,0.471805,6.525571,2.218283,0.81088,0.370264,0.45738,8.259714,1.658,0.568964,0.411475,0.595073,15.559952,1.422757,1.045146,0.326903,0.470199,8.286363,1.083674,0.716539,0.334624,0.36018,
lokeshspell.normal.csv,6.110878,1.080025,0.392205,0.474359,0.435502,52.429222,6.454987,4.31105,0.493571,0.31748,2.444043,0.92209,0.176522,0.441046,0.510201,2.757775,1.566505,0.701851,0.470309,0.440064,2.230923,0.814028,0.493598,0.488699,0.43015,52.630459,21.259972,9.105885,4.413152,1.306885,2.899476,0.493764,0.684729,0.314969,0.382192,2.203613,0.728625,0.570663,0.280044,0.303312,3.917048,0.801637,0.876348,0.322954,0.550352,3.207082,0.469922,0.757472,0.362645,0.537778,11.969723,3.134121,1.015989,0.359089,0.521657,7.353126,1.420325,0.584745,0.403643,0.640378,14.613797,1.38914,0.963018,0.317383,0.504417,7.89534,0.915722,0.700785,0.380084,0.400611,
lokeshspell.normal.csv,5.653533,1.116512,0.385635,0.473759,0.411747,46.959778,5.76724,4.427423,0.431569,0.301282,2.243507,0.931704,0.209403,0.457299,0.532576,2.559873,2.044737,0.69519,0.464123,0.451692,1.772903,0.673465,0.45591,0.486208,0.395083,54.544533,17.996532,7.50151,4.256945,1.323871,2.874667,0.608703,0.687145,0.272742,0.399899,1.768682,0.820685,0.557646,0.301025,0.304041,3.062371,0.817624,0.769731,0.296813,0.556982,2.681662,0.508669,0.735406,0.312742,0.580447,21.493546,4.515598,1.430065,0.338013,0.564882,6.062485,1.384142,0.665288,0.382343,0.649634,12.617083,1.463267,0.975735,0.306772,0.525664,6.537612,0.871071,0.714273,0.416788,0.421049,
lokeshspell.normal.csv,4.78268,1.211892,0.404295,0.441726,0.370421,38.053875,4.823991,4.059857,0.401291,0.278577,2.057797,1.110206,0.264363,0.465212,0.518625,2.728881,2.586257,0.685811,0.440806,0.442009,1.324738,0.571959,0.414784,0.495188,0.369921,55.969734,16.284243,5.469701,3.836658,1.273487,2.624138,0.756017,0.653313,0.233837,0.394057,1.428704,1.023552,0.531551,0.323855,0.296814,2.224145,0.959164,0.651332,0.281097,0.523903,2.094532,0.604326,0.692198,0.266856,0.588393,32.336681,6.082215,1.956369,0.312746,0.572314,4.739686,1.606417,0.799858,0.352589,0.616989,9.971485,1.600963,1.056132,0.300148,0.525314,4.71882,0.968297,0.749934,0.430905,0.414798,
